413.0035708349806,-0.0,-718.7523212307761,-240.51248489339656,218.25081743126714,134.21285954724314,23.572860388276638,351.388177492049,-0.0,0.0,-0.0,0.0,0.0,-799.7322148411866,503.6469242425328,-279.5726332015492,0.0,-370.12845457486264,32.686647385506404,-0.0,-0.0,0.0,-0.0,0.0,-396.1573571487287,-25.16102562896144,-117.63921497750611,102.53593722018357
-413.0035708349806,0.0,718.7523212307761,240.51248489339656,-218.25081743126714,-134.21285954724314,-23.572860388276638,-351.388177492049,0.0,-0.0,0.0,-0.0,-0.0,799.7322148411866,-503.6469242425328,279.5726332015492,-0.0,370.12845457486264,-32.686647385506404,0.0,0.0,-0.0,0.0,-0.0,396.1573571487287,25.16102562896144,117.63921497750611,-102.53593722018357
-413.0035708349806,0.0,718.7523212307761,240.51248489339656,-218.25081743126714,-134.21285954724314,-23.572860388276638,-351.388177492049,0.0,-0.0,0.0,-0.0,-0.0,799.7322148411866,-503.6469242425328,279.5726332015492,-0.0,370.12845457486264,-32.686647385506404,0.0,0.0,-0.0,0.0,-0.0,396.1573571487287,25.16102562896144,117.63921497750611,-102.53593722018357
-413.0035708349806,0.0,718.7523212307761,240.51248489339656,-218.25081743126714,-134.21285954724314,-23.572860388276638,-351.388177492049,0.0,-0.0,0.0,-0.0,-0.0,799.7322148411866,-503.6469242425328,279.5726332015492,-0.0,370.12845457486264,-32.686647385506404,0.0,0.0,-0.0,0.0,-0.0,396.1573571487287,25.16102562896144,117.63921497750611,-102.53593722018357
413.0035708349806,-0.0,-718.7523212307761,-240.51248489339656,218.25081743126714,134.21285954724314,23.572860388276638,351.388177492049,-0.0,0.0,-0.0,0.0,0.0,-799.7322148411866,503.6469242425328,-279.5726332015492,0.0,-370.12845457486264,32.686647385506404,-0.0,-0.0,0.0,-0.0,0.0,-396.1573571487287,-25.16102562896144,-117.63921497750611,102.53593722018357
413.0035708349806,-0.0,-718.7523212307761,-240.51248489339656,218.25081743126714,134.21285954724314,23.572860388276638,351.388177492049,-0.0,0.0,-0.0,0.0,0.0,-799.7322148411866,503.6469242425328,-279.5726332015492,0.0,-370.12845457486264,32.686647385506404,-0.0,-0.0,0.0,-0.0,0.0,-396.1573571487287,-25.16102562896144,-117.63921497750611,102.53593722018357
-413.0035708349806,0.0,718.7523212307761,240.51248489339656,-218.25081743126714,-134.21285954724314,-23.572860388276638,-351.388177492049,0.0,-0.0,0.0,-0.0,-0.0,799.7322148411866,-503.6469242425328,279.5726332015492,-0.0,370.12845457486264,-32.686647385506404,0.0,0.0,-0.0,0.0,-0.0,396.1573571487287,25.16102562896144,117.63921497750611,-102.53593722018357
413.0035708349806,-0.0,-718.7523212307761,-240.51248489339656,218.25081743126714,134.21285954724314,23.572860388276638,351.388177492049,-0.0,0.0,-0.0,0.0,0.0,-799.7322148411866,503.6469242425328,-279.5726332015492,0.0,-370.12845457486264,32.686647385506404,-0.0,-0.0,0.0,-0.0,0.0,-396.1573571487287,-25.16102562896144,-117.63921497750611,102.53593722018357
-413.0035708349806,0.0,718.7523212307761,240.51248489339656,-218.25081743126714,-134.21285954724314,-23.572860388276638,-351.388177492049,0.0,-0.0,0.0,-0.0,-0.0,799.7322148411866,-503.6469242425328,279.5726332015492,-0.0,370.12845457486264,-32.686647385506404,0.0,0.0,-0.0,0.0,-0.0,396.1573571487287,25.16102562896144,117.63921497750611,-102.53593722018357
-413.0035708349806,0.0,718.7523212307761,240.51248489339656,-218.25081743126714,-134.21285954724314,-23.572860388276638,-351.388177492049,0.0,-0.0,0.0,-0.0,-0.0,799.7322148411866,-503.6469242425328,279.5726332015492,-0.0,370.12845457486264,-32.686647385506404,0.0,0.0,-0.0,0.0,-0.0,396.1573571487287,25.16102562896144,117.63921497750611,-102.53593722018357
